2.350000,0.379570,0.891990,2344.215632
2.360000,0.377690,0.891349,2346.864432
2.370000,0.377885,0.895588,2347.382161
2.380000,0.374685,0.891751,2348.366178
2.390000,0.373085,0.891673,2349.487193
2.400000,0.373285,0.895884,2350.382674
2.410000,0.373085,0.899135,2351.281684
2.420000,0.364685,0.882538,2351.808743
2.430000,0.366800,0.891324,2353.175742
2.440000,0.361600,0.882304,2355.435105
2.450000,0.360200,0.882490,2356.516777
2.460000,0.359400,0.884124,2357.955893
2.470000,0.360860,0.891324,2359.356129
2.480000,0.359600,0.891808,2361.156630
2.490000,0.358315,0.892205,2362.232902
2.500000,0.352915,0.882288,2363.641635
2.510000,0.351515,0.882303,2364.696463
2.520000,0.353715,0.891362,2366.141936
2.530000,0.352315,0.891357,2367.201773
2.540000,0.350915,0.891324,2368.958767
2.550000,0.349630,0.891557,2369.658988
2.560000,0.344630,0.882253,2370.598832
2.570000,0.349830,0.899063,2371.453478
2.580000,0.342030,0.882438,2372.999947
2.590000,0.344230,0.891556,2374.158970
2.600000,0.342830,0.891358,2375.875646
2.610000,0.341630,0.891655,2377.243492
2.620000,0.340345,0.891704,2377.924932
2.630000,0.338945,0.891426,2378.604765
2.640000,0.339345,0.895871,2379.500245
2.650000,0.339345,0.899264,2380.399255
2.660000,0.335145,0.891486,2381.300255
2.670000,0.333845,0.891366,2383.307111
2.680000,0.334145,0.895509,2383.868671
2.690000,0.334345,0.899388,2384.767681
2.700000,0.331660,0.895482,2385.532511
2.710000,0.331860,0.899341,2386.431522
2.720000,0.327700,0.891344,2387.601596
2.730000,0.326660,0.891782,2388.910743
2.740000,0.326860,0.895597,2389.806223
2.750000,0.326920,0.899030,2390.705234
2.760000,0.319660,0.882262,2391.477655
2.770000,0.318575,0.882453,2393.072643
2.780000,0.317375,0.882303,2394.662264
2.790000,0.316375,0.882686,2395.930644
2.800000,0.317975,0.890330,2396.695766
2.810000,0.316835,0.890307,2398.599465
2.820000,0.316175,0.891614,2399.490782
2.830000,0.314975,0.891379,2400.437059
2.840000,0.316575,0.899073,2401.285273
2.850000,0.312775,0.891409,2402.003401
2.860000,0.311690,0.891434,2402.940160
2.870000,0.312090,0.895699,2403.523819
2.880000,0.312290,0.899395,2404.422829
2.890000,0.311090,0.899050,2405.046095
2.900000,0.310090,0.899261,2405.356273
2.910000,0.311690,0.907018,2405.641636
2.920000,0.306890,0.896119,2405.995762
2.930000,0.304290,0.891570,2408.148666
2.940000,0.303290,0.891673,2408.452530
2.950000,0.303805,0.896225,2409.348011
2.960000,0.303805,0.899263,2410.247021
2.970000,0.303805,0.902301,2410.247021
2.980000,0.301805,0.899379,2410.549411
2.990000,0.303805,0.908377,2411.154006
3.000000,0.297205,0.891615,2411.445268
3.010000,0.296205,0.891577,2412.334971
3.020000,0.295205,0.891519,2412.926189
3.030000,0.296805,0.899319,2413.536851
3.040000,0.295920,0.899597,2414.129462
3.050000,0.294920,0.899506,2414.720679
3.060000,0.293920,0.899395,2415.309370
3.070000,0.295520,0.907247,2415.627665
3.080000,0.291920,0.899114,2416.480286
3.090000,0.291120,0.899561,2416.480286
3.100000,0.292720,0.907432,2416.802404
3.110000,0.291720,0.907249,2417.387272
3.120000,0.288320,0.899559,2417.927089
3.130000,0.287635,0.900298,2417.927089
3.140000,0.289035,0.907570,2418.256772
3.150000,0.288035,0.907310,2418.834074
3.160000,0.287035,0.907031,2418.834074
3.170000,0.283635,0.899123,2419.633828
3.180000,0.282835,0.899416,2419.916829
3.190000,0.281835,0.899054,2419.916829
3.200000,0.283635,0.907632,2420.540814
3.210000,0.282635,0.907259,2420.823815
3.220000,0.281835,0.907509,2420.823815
3.230000,0.278350,0.899071,2421.315077
3.240000,0.275150,0.891486,2421.732838
3.250000,0.275550,0.895538,2422.352999
3.260000,0.275770,0.899010,2423.252009
3.270000,0.274950,0.899087,2423.802291
3.280000,0.274150,0.899212,2424.076764
3.290000,0.273256,0.899012,2424.623931
3.300000,0.272430,0.899019,2425.168969
3.310000,0.271750,0.899493,2425.440975
3.320000,0.269750,0.895570,2425.894223
3.330000,0.268950,0.895604,2426.163479
3.340000,0.269165,0.899011,2427.062489
3.350000,0.268465,0.899358,2427.331097
3.360000,0.267665,0.899355,2427.599239
3.370000,0.264665,0.891921,2428.197625
3.380000,0.266065,0.899300,2428.931200
3.390000,0.265205,0.899045,2429.727169
3.400000,0.264465,0.899181,2429.992116
3.410000,0.263665,0.899098,2430.519850
3.420000,0.263065,0.899683,2430.783187
3.430000,0.262265,0.899569,2431.045542
3.440000,0.263665,0.907008,2431.426835
3.450000,0.262980,0.907281,2431.690172
3.460000,0.260380,0.900915,2432.089877
3.470000,0.261380,0.906989,2432.214386
3.480000,0.258380,0.899163,2432.607654
3.490000,0.257780,0.899652,2433.123830
3.500000,0.256980,0.899430,2433.381174
3.510000,0.255180,0.895682,2434.018056
3.520000,0.255580,0.899642,2434.661839
3.530000,0.254780,0.899374,2434.917066
3.540000,0.253980,0.899089,2435.171181
3.550000,0.255580,0.907309,2435.568824
3.560000,0.252580,0.899185,2435.931295
3.570000,0.250980,0.895999,2436.037843
3.580000,0.251135,0.899064,2436.685739
3.590000,0.250495,0.899277,2437.187427
3.600000,0.249895,0.899622,2437.437439
3.610000,0.247095,0.892013,2437.875068
3.620000,0.247495,0.895932,2438.276188
3.630000,0.246695,0.895503,2439.017429
3.640000,0.247095,0.899426,2439.669559
3.650000,0.246495,0.899707,2439.916439
3.660000,0.245695,0.899244,2440.162565
3.670000,0.245295,0.900233,2440.162565
3.680000,0.246495,0.907102,2440.823424
3.690000,0.245895,0.907353,2441.069551
3.700000,0.245295,0.907592,2441.069551
3.710000,0.244610,0.907503,2441.559222
3.720000,0.241810,0.899533,2442.107942
3.730000,0.241210,0.899714,2442.107942
3.740000,0.240410,0.899134,2442.348388
3.750000,0.239810,0.899288,2442.588268
3.760000,0.241410,0.907702,2443.014927
