# STH Efficiency	\$ / $m^{2}$(PEC Cell)	Cell Lifetime / years	\$ / $m^{2}$(Solar Concentrator)	H2 Cost
# ['Solar-to-Hydrogen Efficiency', 'STH (%)', 'Value']	['PEC Cells', 'Cell Cost ($/m2)', 'Value']	['PEC Cells', 'Lifetime (years)', 'Value']	['Solar Concentrator', 'Cost ($/m2)', 'Value']	
# value	value	value	value	
# [0.14 0.3 ]	[  100. 21000.]	[0.3 3. ]	[ 60. 100.]	
1.483593274442838728e-01	1.392909869130265361e+04	5.931997515538762755e-01	7.485102167100643555e+01	6.236071702107775394e+01
1.487425131085413355e-01	7.533641379708183194e+03	2.769095649447035790e+00	6.400570311785919841e+01	1.038817079386064357e+01
2.349625227535953320e-01	1.997434999581251031e+04	1.681908518594969149e+00	7.109285546880744278e+01	2.226894657861978288e+01
2.300551881538149268e-01	4.354745396046876522e+03	2.122307247172658951e+00	7.198571070607562206e+01	5.411711200934434807e+00
2.851253794076893389e-01	1.126329530084253065e+03	1.686526211101185613e+00	8.628477284611544462e+01	2.475387572981639472e+00
2.638827286423542917e-01	4.600839638726971316e+03	2.647841817643598272e+00	9.431430697331077795e+01	4.550038743929754936e+00
1.849294662902967734e-01	1.059990956735610234e+04	1.381550230196569196e+00	9.023710512434671216e+01	1.863833508680725259e+01
2.116288541864551898e-01	1.468229983368302783e+04	3.281040450962993682e-01	6.965323316252168695e+01	7.898393823903411715e+01
2.579760183841704468e-01	9.267678438988310745e+02	2.202932452327895696e+00	6.955023485092074509e+01	2.144026365519807520e+00
2.280344527875777794e-01	1.496200613103795149e+04	1.568515911545274921e+00	7.416349469915344628e+01	1.853018450286964125e+01
2.589244195647320002e-01	4.389661608874434023e+03	2.133047821718721426e+00	9.648825068983998676e+01	4.983179561600423746e+00
1.992982785629739129e-01	2.020550562652693043e+04	1.048839405847836304e+00	7.063702608365306901e+01	3.839096273592063824e+01
1.408517983010746932e-01	1.630736686668194488e+04	1.103498560202375689e+00	9.578393690762041501e+01	4.277866907355608816e+01
2.226649798355534449e-01	2.051761203595381085e+04	7.456995550482586887e-01	9.042689987720933686e+01	4.937274522036319979e+01
1.475715111784606792e-01	4.876897000049902999e+02	9.671496378590056509e-01	6.079608338628103326e+01	3.729242121139100252e+00
2.677477385163652968e-01	1.311206730016860092e+04	9.731775018316990433e-01	8.194746070145207284e+01	2.142138527308986795e+01
2.492772690552108594e-01	6.668452470645224821e+03	1.901824987930138322e+00	9.879767134379832783e+01	7.637358842137734527e+00
1.769478914276498560e-01	1.717377493982972010e+04	2.779183263805082849e+00	7.537643772733530056e+01	1.770840716368446977e+01
1.870897449124089285e-01	8.946603101141186926e+03	8.072622219751302008e-01	9.450852757825006734e+01	2.520553337759719170e+01
1.512617869728880016e-01	3.510606263636499989e+03	1.024292539567321692e+00	9.469164556436194857e+01	1.123483553673772128e+01
1.447375394117554892e-01	2.622720911178239021e+03	2.935586984536326938e+00	7.423270827678227590e+01	5.407289056408604466e+00
2.489829105577827661e-01	1.731017609192102100e+04	2.450033240923519262e+00	7.631152887577783872e+01	1.371675782315228886e+01
2.119565038277369529e-01	1.865028065412138312e+04	2.316397250149150544e+00	7.863245340621513435e+01	1.794768223130484586e+01
1.531672374887375621e-01	1.431845134930723907e+04	1.816652032295650532e+00	9.238898380411644951e+01	2.388380517551997784e+01
2.919639516234866505e-01	2.900046932098072375e+03	2.915997664562394398e+00	6.095724762004068964e+01	2.834767445534885688e+00
1.670674750629923544e-01	3.626274111009555327e+03	1.598207903911135208e+00	8.887538130769441125e+01	7.933062795373377440e+00
1.563536363744387758e-01	1.322517141272969639e+04	2.017234681913651961e+00	6.614425141238227468e+01	1.937846102134807680e+01
1.818509558290019590e-01	1.885025867295023636e+04	9.783729504041032143e-01	7.832304318512193220e+01	4.403640912653195727e+01
2.608890829830172176e-01	3.513112243174978175e+03	1.994861516990737549e+00	9.387237486831892852e+01	4.515741621110680448e+00
1.954404770439020500e-01	1.341875653475189029e+04	1.299049176771887026e+00	6.512608885980259288e+01	2.233199123034196276e+01
2.652457500232925924e-01	5.788365560401362927e+03	1.779987316263251129e+00	7.074540307585228049e+01	6.498847027260605813e+00
2.170777568865232821e-01	1.204403322064656277e+04	8.148599890878582830e-01	8.695739383983888615e+01	2.832937067228943562e+01
2.145544285345413194e-01	6.740604356341730636e+03	1.906433671858730916e+00	9.314315149318878184e+01	8.907499688430968732e+00
2.372608044535889082e-01	8.337886477912625196e+03	7.910574594417907335e-01	6.302859441271611729e+01	1.881164724606714955e+01
2.755085930342374700e-01	4.547308964511005797e+03	1.220461769524608275e+00	7.113328603955778817e+01	6.638539452898572613e+00
2.646568460982892668e-01	6.914494738721439717e+03	2.907204719450831032e+00	8.163573154509215613e+01	5.584630051470618639e+00
2.155483620291797631e-01	1.495015981493192157e+04	9.458908140931734376e-01	7.457784019799632347e+01	3.072911277185049173e+01
1.833681734999801916e-01	8.650967820912374009e+03	8.760354938876790953e-01	6.520257801130998132e+01	2.306031963036988230e+01
2.420992490029265365e-01	1.030198072155762020e+04	8.028586429825688153e-01	9.949639373238099438e+01	2.251183749393251432e+01
2.809915618994866526e-01	2.086741828098856422e+04	1.633816156611963333e+00	8.954047707276362189e+01	1.990433429946566690e+01
2.143570590200070125e-01	1.902237043761060340e+04	2.836763754589972208e+00	8.958265104141086965e+01	1.595122800553452080e+01
1.484630761821738310e-01	1.809551316050423111e+03	5.011551307509520825e-01	7.985504695138111231e+01	1.158855895972713412e+01
2.040058734254181771e-01	8.880158657590123767e+03	2.101616673561530479e+00	8.712871348697188978e+01	1.057516742367212181e+01
2.778616012856289230e-01	1.151311134284230320e+04	2.729871810465569482e+00	8.069588169459875360e+01	8.184141184816315473e+00
2.432655654019740266e-01	3.192581766770612376e+03	8.847755842900040246e-01	8.919261384249644209e+01	7.656885184462612237e+00
2.281609499157151166e-01	3.590309085813514685e+03	1.860768348309222997e+00	7.145461357176776573e+01	5.241820623598789197e+00
2.262425474256862246e-01	8.115416480266640974e+03	2.830206318861881787e+00	6.093676787941200246e+01	7.290956191762810512e+00
2.874629082027101434e-01	1.488901231701457982e+04	2.543115875217900612e+00	6.681317278490978140e+01	1.015015831314653916e+01
1.750161199433918346e-01	1.162163245943974289e+03	4.820125836276151210e-01	8.948237428609593280e+01	7.541579083569343034e+00
1.590616548281578724e-01	5.932530652183218990e+03	1.073689442949261386e+00	8.061107318262298804e+01	1.555640027546655979e+01
1.477838244840469495e-01	1.910483020544947794e+04	9.488264268601225293e-01	6.416793953023143615e+01	5.608168216351250379e+01
2.288261816378786562e-01	1.230052344151314173e+04	1.732149265606702349e+00	8.213539704891300630e+01	1.456259894951731226e+01
2.366341012900079477e-01	2.047390362003035989e+04	1.217974443278036389e+00	6.827000389298670768e+01	2.897308774769871320e+01
1.441359312757124478e-01	1.687002121338014331e+04	1.404147138057792787e+00	9.673687047657409721e+01	3.573802714002226111e+01
2.711101239466268131e-01	7.477278953653817553e+03	2.895664092083665597e+00	7.756576839206158525e+01	5.776967042892635185e+00
2.537934248291786044e-01	1.143522994982405362e+04	1.645493177162706155e+00	6.072208175758009929e+01	1.247131958838509114e+01
1.701337388498188885e-01	1.514377928214073108e+04	8.862504337345513683e-01	8.957616791971005910e+01	4.171216030675721953e+01
2.616008751961618750e-01	1.580930357202983760e+04	2.377932199026219440e+00	6.985855634131726788e+01	1.223513960166967252e+01
1.785220089185821091e-01	1.175199101324252479e+04	8.648994877320219654e-01	9.046263276541424148e+01	3.203184943335267576e+01
1.524743297919762541e-01	4.696525605118980820e+03	1.747245408768859587e+00	6.108119818399664780e+01	9.427614929977952585e+00
2.568819723312795178e-01	1.766029429828557113e+04	1.535451590854504778e+00	8.818014599784450525e+01	1.954917132244846556e+01
2.933107549958275384e-01	2.594621749005273159e+03	2.542822647415003523e+00	8.990585670381378236e+01	3.030223305932700839e+00
2.838732193500393963e-01	1.680640828319942739e+04	2.190930375551461307e+00	7.128651476620500205e+01	1.268667994621576511e+01
2.900914225497475130e-01	4.577288835326241497e+03	2.860647191649510201e+00	6.052831286947786538e+01	3.770857305242450330e+00
2.292129712969508404e-01	4.010403851688715804e+03	1.566773017362371290e+00	8.433180895493202911e+01	6.339030472508870417e+00
1.736409854230877292e-01	9.174484960527008298e+03	2.587570225029806270e+00	7.978868568278873852e+01	1.116326799458157737e+01
1.884826443294096154e-01	6.311895347355262857e+03	5.444967651598598968e-01	6.083560305414090408e+01	2.490407452386859077e+01
