# PV efficiency (%)	kWh / kg(Battery)	Reverse osmosis recovery rate	kg($H_{2}$) / kWh(Electricity)	LCA Result: Climate change
# ['Photovoltaic', 'Efficiency', 'Value']	['Battery', 'Energy density (kWh/kg)', 'Value']	['Reverse Osmosis', 'Recovery Rate', 'Value']	['Electrolyzer', 'Conversion efficiency (kg H2/kWh)', 'Value']	
# value	value	value	value	
# [0.2 0.4]	[0.1 0.2]	[0.4 0.9]	[0.0185 0.025 ]	
3.462523844167716969e-01	1.563995738163159732e-01	5.533400001220480924e-01	2.050811284419915004e-02	1.660888771357708649e+01
2.406904339772971690e-01	1.137719578671330944e-01	5.553189685653465713e-01	2.246610921105465439e-02	2.087328320788295954e+01
3.932734938588656193e-01	1.865663802439471719e-01	4.224810679996696128e-01	2.278901826527764476e-02	1.255897588646251428e+01
2.668098435619780107e-01	1.398590201868064875e-01	6.578716582448721484e-01	2.287994612123803173e-02	1.675398220868552457e+01
3.085682595774638104e-01	1.149514259566250945e-01	4.345985625181035816e-01	2.200166048496941459e-02	2.090544500271536066e+01
3.290555477795940043e-01	1.181486237223549202e-01	8.857371720470069709e-01	2.004061354217135174e-02	2.230315002300641325e+01
2.473881495322058366e-01	1.122899756337407545e-01	7.029274463089731917e-01	2.381547134489836459e-02	1.991645809236716858e+01
3.807248148585679615e-01	1.174950082586683764e-01	6.059984324161444835e-01	2.110855537318924099e-02	2.119490841580144291e+01
2.132882950581742876e-01	1.220946614592284540e-01	6.310842963342419010e-01	2.325692435206527450e-02	1.895906847141115037e+01
3.317188213168724698e-01	1.324691859199388366e-01	7.989780203243201928e-01	2.494770502758430347e-02	1.604007264603509597e+01
2.742524405666618703e-01	1.055495808304906385e-01	7.463081651883898271e-01	2.154674540770041766e-02	2.327212046540133628e+01
3.328501217071752061e-01	1.822894700323881845e-01	7.626729049021898632e-01	1.850264892339833003e-02	1.593471698324141705e+01
3.186686466267709683e-01	1.241756422211274941e-01	7.789811866328849588e-01	2.146880176316841651e-02	1.986521816314958144e+01
3.185414358196501095e-01	1.658989886324302165e-01	5.848266212996191538e-01	2.195031209839643643e-02	1.472146713559620146e+01
2.939433868404340844e-01	1.200511498059963073e-01	5.456923955755137445e-01	2.093066300857816808e-02	2.111109811020675764e+01
2.979678878278205212e-01	1.433447615543918530e-01	6.568939238238867828e-01	1.873896232947441093e-02	1.988241582704700150e+01
3.894689430597597646e-01	1.502814260289672132e-01	5.791618138760157297e-01	2.086206046187918592e-02	1.689005500546646488e+01
2.479738273669022108e-01	1.666085154854562989e-01	8.139225290422084091e-01	2.284795258857496431e-02	1.427337009057602835e+01
2.731306178383665628e-01	1.422538776702449992e-01	6.262769236064766876e-01	2.473526910782497881e-02	1.523219138643446691e+01
3.954242215874917421e-01	1.617210705767188061e-01	5.690453787531598584e-01	1.927275532009384978e-02	1.702697381144617950e+01
2.591951668586681690e-01	1.311124460446467799e-01	7.120679836762171533e-01	2.094648432371229441e-02	1.948763008975550193e+01
3.171832774452823522e-01	1.730801103529121532e-01	5.456367062355060860e-01	2.424604764542018925e-02	1.280393134972847768e+01
2.223901434361760798e-01	1.854247190672249079e-01	6.362904381097049811e-01	1.877027404175278524e-02	1.583698675743996098e+01
3.240797316744782330e-01	1.988267881356203803e-01	6.526559426253133456e-01	2.324618378435542448e-02	1.169842382063294117e+01
3.763977920464841587e-01	1.425185002634740683e-01	7.081693931703720857e-01	2.308946381710904119e-02	1.608022963088976809e+01
2.035997129422517649e-01	1.912856429502824696e-01	5.620605745099231942e-01	2.419342745918000998e-02	1.202090260650324893e+01
3.142899613747515697e-01	1.134625277340460120e-01	8.218604459985910937e-01	2.392573688962518208e-02	1.945573805334917949e+01
3.540559890751269756e-01	1.798140414156646216e-01	7.564487008251936651e-01	2.020007923594904428e-02	1.474374746815136206e+01
2.449921589610361272e-01	1.166546126057833033e-01	7.530934018593848922e-01	1.929138485230582831e-02	2.371554250400910746e+01
3.652956803715480261e-01	1.915779020905270247e-01	8.300671500557379456e-01	2.183457883815943107e-02	1.282287227570700772e+01
3.543907945119718628e-01	1.299942662816746530e-01	5.752379141227992321e-01	2.033137994355259381e-02	1.999725807502560215e+01
3.599547180258308998e-01	1.899714099701316217e-01	4.020728505728166646e-01	2.204441505700361834e-02	1.281205194479088760e+01
2.533860617825396955e-01	1.298615241453076052e-01	7.033259116950807410e-01	2.081706118250550158e-02	1.980927540987602242e+01
2.207412737151024373e-01	1.042575904051328828e-01	7.544425813524863189e-01	2.396531406657516350e-02	2.135054676348983804e+01
2.148027241273091636e-01	1.837612408696136512e-01	4.089762233792839097e-01	2.490042441205791296e-02	1.206900563067652499e+01
2.280403389776833878e-01	1.709175158791582105e-01	4.310884680472466535e-01	2.239341241517391751e-02	1.429401252038702097e+01
3.044694629411628384e-01	1.038952769905433643e-01	5.711333050711191461e-01	2.206156299882132757e-02	2.299932581555833622e+01
2.624611908428068907e-01	1.976726734059119361e-01	5.098023999058060030e-01	2.098160563329284217e-02	1.319823318304038651e+01
2.755549931698624277e-01	1.086261258794968265e-01	6.944478530544001549e-01	2.018821109089451865e-02	2.415584568649990160e+01
3.436142499685715945e-01	1.431981978582378134e-01	8.829051068015579817e-01	2.048407184955807966e-02	1.810184280952529079e+01
2.299771391261521691e-01	1.839613606810092949e-01	6.597238627512872489e-01	2.125293912858652531e-02	1.405650860044439732e+01
3.119567479781387709e-01	1.679792264003709401e-01	5.240756692807548855e-01	2.404630631909979860e-02	1.329314947679368153e+01
3.234118272318509124e-01	1.582617546639721873e-01	7.881277282825273067e-01	2.100483964002353154e-02	1.607987412424002116e+01
3.817548096101659461e-01	1.378211740064763657e-01	8.065442932215119987e-01	1.911780257025678942e-02	2.004972090771778070e+01
3.448041328254055626e-01	1.588146733243788744e-01	5.717431892810478367e-01	2.052452343182546712e-02	1.635669748096006160e+01
3.915515154122432562e-01	1.594924088652768801e-01	6.570999608242907852e-01	2.141371802649619238e-02	1.553609708449363147e+01
3.591904770799807523e-01	1.886132042563629652e-01	4.377358901493239585e-01	2.418399765532782547e-02	1.175971366944592056e+01
3.957598778356051228e-01	1.912977894733409734e-01	7.174407155585305063e-01	2.353314995640144736e-02	1.187098642327921105e+01
